"OBS","ADJLEGRT","ANNGR","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1962Q1",0.139042668837463,NA,0,0,0,0,1,0,0.06854838709677399,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.000669218353042,0,198.358,59.656,2271.841264388896,74.746,415.556,2244.227,354.822,1970.278663660684,290.4801474262443,54.087,285.4122405781104,438.963,29.244,430.8777204209018,147.5428822177782,23.903,150.8475409560909,476.494,29.873,482.1822353737672,286.402,29.01,38.993,9.407999999999999,130.476,24.314,88.84276547397276,22.34123632759978,42.67676939855507,1.97276367240022,NA,110.613,28.325,2.584,-5.027999999999999,15.81665570752701,15.7501552388197,213.9625710808532,89.08781245085639,124.8747586299968,0.109293570932543,3.54108496846924,1.656913529764048,1.692372393394316,3.107221461352339,3.4000001,33.56176034608908,285.3455199418868,271.8511490214073,240.840485644055,5.206082238630872,3.837143141688118,2,0.119999999999997,0.421332184598077,5.404,1.803,3.601,258.932,242.198,0.407731817317129,127.61,12.83,122.223,-5.387,-0.000641443716093,31.44900000000001,199.1955915885483,NA,NA,6.788397128731805,7.071770337623207,NA,-1.200116155423918,-0.975061649053188,-0.513612468266566,22.37379972902974,2.903581012508916,NA,NA,NA,NA,NA,NA,0.000188284307188,NA,NA,0,72.702,64.18811530785257,0.068205392713053,0.189097724743346,0.015497598354088,4461.227171407291,342.0836151730369,5737.404471402485,631.833,26.87583341441764,7.733732215918435,67.15798240833156,2.621250192413131,56.803,NA,0.039236659292549,71.31083073793673,0.590010584696487,111.3725508440914,NA,1.04591837092105,5.823587085763515,NA,0,1.960680788762766,NA,NA,NA,120.8636464964784,1.72361771607654,4.03680981595092,0.6744743637034309,0.99649575802287,1.001792761975958,0.7907153247738919,15.811,0.819104320367676,30.10666666666667,31.23333333333333,16.266,1.067119305981574,0.928476013184127,15.788,6.661,6.27,12.69729293281409,0.580558496452229,0.893369918958586,1.724031318206443,1.383694839192207,1.478198282419996,4.525145496703601,1.981082213228369,3.758922197262748,1.069843077779353,2,0,0.78318251065859,1.295140310990144,254.641770463719,25.14693932410831,4.622570312145072,2.264400005340576,0.11872280214652,0.11791273483451,1.6827,NA,19.073,21.0697875650875,17.44871543850283,1.467500578495141,NA,NA,NA,NA,NA,0.171698743727005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.82246319150323,5.063333193461101,1.047444304572211,NA,10.43,NA,5.856769418572058,2.600450924358412,NA,NA,2.423387096774194,2.423387096774194,2.423387096774194,2.423387096774194,0.125,2.423387096774194,2.423387096774194,2.423387096774194,NA,2.254561374571137,2.548411565998558,2.03446173501006,4.015888888888889,NA,4.085555555555556,NA,3.80115,NA,0.049694781854239,0.033250676889796,5.983333269755046,1.049177913096494,1.049177913096494,2,11.57189101633682,1.1,2.723076923076923,NA,NA,3.6827,61,1,23.024,0.742911699014943,49.53,0.368083643746703,0.374261019807925,0.519999980926514,22.01,2.928141338441236,0.115755131039576,0.137738886015378,0.137738886015378,0.016967662085925,0.115378433341176,0.039052247077508,NA,0.000183991883902,0.001918434557401,1.06909223032395,0.996729326286484,0.08361601513771599,NA,1.904159551367192,1.920160662322226,NA,NA,0.4543829547316,2.041410661209487,1.208069419812516,0.905303405466853,NA,NA,1.000312343675651,0.011107501014288,0.9418093780915689,1.01818347725821,NA,0.919679481064581,0.949711984177708,1,-0.083456085977916,1.002463957259399,NA,11458.97792675985,1811.779,2898.304977547277,458.251,2431.066,464.36,NA,NA,1,3736.43,584.605,NA,NA,3748.605,592.505,NA,3758.147,594.013,NA,NA,3150.965479021965,549.8030000000001,409.933,2742.198996116833,-1.247899871026858,6.598,1715.094961019096,306.542,844.1744291272098,18.24512274,0.24160867814387,24.8930832760324,0.307845794678879,122.741,0.729667837930989,47.437,182.9296059705269,-1.875898363071711,28.923,0.066709092312254,NA,NA,0,62.551,15.324,325.482,523.404,85.797,459.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6827,1.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307102910321552,0.738830412916666,NA,0.06797229826965601,NA
"1962Q2",0.140115871990053,NA,0,0,0,0,1,0.083536,0.217237903225806,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.002783830415946,0,203.734,61.356,2293.091740433643,76.742,422.597,2271.817,360.458,1987.326569296057,292.0584597884975,54.723,288.1533762815178,439.621,29.404,432.5776867331966,147.6365484357833,24.017,153.0678618898501,482.09,30.282,488.3187275130628,295.27,29.906,24.493,5.444,133.323,24.884,90.49196469289616,22.79794844938077,45.15494960754,2.086051550619231,NA,116.97,29.662,4.18,-4.589999999999998,15.96560160220794,15.9915687875151,216.0109839931793,89.76937768963921,126.24160630354,-0.5184054713026039,3.578511182481014,3.244639514322689,1.765073714598338,4.205469857241972,3.4000001,33.63405304711284,284.03462536592,271.6508856964107,240.840485644055,5.217311808671431,3.804564508557482,2,0.119999999999999,-0.162512454672907,5.831,1.839,3.992,259.637,242.02,0.403120763001236,129.128,13.098,123.437,-5.691,-0.000641443716093,31.903,201.5223296064683,NA,NA,8.367364204343875,3.602744036864891,NA,-1.182206143164408,-1.010090658202589,-0.677436096453822,1.535858560185416,3.183833943501391,NA,NA,NA,NA,NA,NA,0.00018006093976,NA,NA,0,73.529,64.49316332506419,0.068133755129707,0.188530407375523,0.015551539966028,4497.341947887833,345.1458243417708,5788.915602667915,637.957,27.09060751354677,7.811118103860499,67.56985329631061,2.810735192450112,56.948,NA,0.025667843073036,71.65420060947508,0.59061851053458,111.9751129096326,NA,1.046806496967961,5.700080774642514,NA,0,1.966269454759299,NA,NA,NA,121.320614459949,1.721245317244737,4.027793533749291,0.674301812836845,0.994977951984321,1.00100679310823,0.789311148925443,15.867,0.819746716895273,30.22,31.36666666666666,16.328,1.070901069839723,0.929766982515107,15.831,6.688,6.282,12.73190146215194,0.578859196720569,1.257179323548185,1.4142321695779,1.435050009318495,1.521754305184153,4.481935811496532,1.087954116415801,5.352700001517263,0.482048279350522,2,0,0.782027491608334,1.288191653175319,258.0722245247595,25.1933401233474,4.619762769640874,2.238199949264526,0.117048423243621,0.116563861441152,1.6827,NA,19.122,21.09519450833426,17.49648283620352,1.449262702531939,NA,NA,NA,NA,NA,0.170949459968931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.92413813902371,5.013333638509114,1.140036935212411,NA,10.23,NA,5.878494480052368,1.198025951191643,NA,NA,2.640625,2.640625,2.640625,2.640625,0.125,2.640625,2.640625,2.640625,NA,1.945862172576531,2.725243004205886,2.064255423281888,3.873296703296703,NA,3.936483516483516,NA,3.600722222222222,NA,0.050584709499019,0.032331255760781,5.983333269755046,1.215774371654858,1.215774371654858,2,11.41438967260344,1.1,2.715846153846154,NA,NA,3.6827,62,1,22.74,0.74857993090165,51.068,0.363717790822284,0.371443182976026,0.519999980926514,22.01,2.927234494850886,0.117439007283021,0.137738886015378,0.137738886015378,0.017177059448232,0.116940155987378,0.039201797012672,NA,-0.000863482394577,0.001919355096687,1.072791504834311,0.993429336376314,0.08266457460948801,NA,1.904581836516039,1.92103544014372,NA,NA,0.454338195592105,2.064052754160293,1.207883267007769,0.9054664299255371,NA,NA,1.000346418656569,0.011331421166422,0.9421773120476,1.017439863947803,NA,0.905557471084224,0.950564324984347,1,-0.08324088972393499,1.002487156136703,NA,11540.35419423962,1831.108,2200.554610197265,349.162,2452.042,468.903,NA,NA,1,3791.785,594.922,NA,NA,3790.298,600.073,NA,3792.149,600.366,NA,NA,3201.334835370478,560.121,415.826,2767.328621655797,-1.236355230042486,6.803,1737.864221786811,312.263,847.3883930624061,18.38699431555073,-0.501808653789888,24.56803239812532,0.306211696880214,124.439,0.729752080325904,47.464,182.0760068065797,-3.358141441050824,28.89,0.065794862735759,NA,NA,0,62.521,15.792,331.427,530.5359999999999,86.613,466.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6827,1.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307752155518907,0.738830412916666,NA,0.06804186488231199,NA
"1962Q3",0.141186609023833,NA,0,0,0,0,1.043323993682861,-0.060066,0.204613095238095,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.000703266665191,0,206.262,62.101,2311.355229119018,77.309,427.918,2290.126,364.333,2001.651069762504,306.2437441696987,57.56700000000001,290.9475852549059,437.711,29.452,434.4552290389969,149.3420983396323,24.317,155.3362076819617,488.397,30.716,494.5610301736976,295.038,29.871,28.725,6.188,135.014,25.111,91.43835417884792,22.94819534758889,46.82669321373485,2.162804652411111,NA,116.765,29.593,3.844,-4.689,16.17971283505783,16.23559211957962,216.563030080727,89.80296680754378,126.7600632731832,-0.291807890344714,3.577257035515772,0.358153380313966,1.836988029923766,-0.140211023037828,3.4000001,33.64394551887144,285.0328707355295,272.9626060877155,240.840485644055,5.411021504835167,5.277980507488446,2,0.120000000000001,-0.344771335341743,5.909,1.858,4.051,260.143,242.466,0.398120280381658,131.57,13.532,126.694,-4.876,-0.000641443716093,31.019,195.4691536958851,NA,NA,8.984768120985288,4.888275567318345,NA,-1.172000233215238,-1.046168519588608,-0.171203231500019,9.56587120263508,3.205551177303434,NA,NA,NA,NA,NA,NA,0.000170173978732,NA,NA,0,74.54900000000002,64.87468762916299,0.068036497123066,0.187963124725283,0.0156054977529,4534.168087994124,348.2544024344801,5840.090375310625,645.138,27.3085805737602,7.914130872788636,67.86464401116507,3.251513138376435,56.699,NA,0.012619467297077,72.01556780411012,0.591347496081277,111.3986618669315,NA,1.047655644096298,5.763925661512515,NA,0,1.964737682621061,NA,NA,NA,121.7821471830703,1.717233246214885,4.030106851037083,0.671407642534489,0.993163227933097,1.000264700553417,0.790446260213702,15.91,0.819417822332184,30.30666666666667,31.46666666666667,16.382,1.072151828593486,0.928704745229994,15.869,6.728,6.29,12.76608186059278,0.577490641662227,1.170036881597358,1.082544639097094,1.329869487227064,1.320698234346551,4.188402876958108,0.958990995625975,3.222066394632961,0.351439600715509,2,0,0.781401670937643,1.30239079307835,260.1594342544171,25.09690332210442,4.618743080019013,2.198499917984009,0.114780198286729,0.115227296885895,1.6827,NA,19.154,21.11373686962909,17.53275164919832,1.445409169481891,NA,NA,NA,NA,NA,0.170788738722859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.33684235514028,5.046666781107585,1.056558085455411,NA,10.06,NA,5.893808009199857,0.337168499974734,NA,NA,2.845238095238095,2.845238095238095,2.845238095238095,2.845238095238095,0.125,2.845238095238095,2.845238095238095,2.845238095238095,NA,3.685972400709816,2.735509042533959,2.069748112127597,3.990108695652174,NA,4.020217391304348,NA,3.726179365079365,NA,0.052118919876597,0.033532029567442,5.972282502962195,1.524133747843998,1.524133747843998,2,11.13822767416229,1.1,2.841538461538462,NA,NA,3.6827,63,1,23.432,0.743110533845464,52.46700000000001,0.364734449909719,0.368711792981302,0.519999980926514,22.01,2.889660385648931,0.119113780937981,0.137738886015378,0.137738886015378,0.017414734066543,0.118969012321604,0.039359550937112,NA,-0.000479137854881,0.001867878712409,1.072905067102192,0.996822055673638,0.083403527265622,NA,1.904881625811858,1.920807390225044,NA,NA,0.45503525666068,2.100861156389913,1.207007372865335,0.905620529862054,NA,NA,1.000353196668496,0.011575841465157,0.942400842505857,1.018079442914038,NA,0.945130403945969,0.9550193193501409,1,-0.084119423276801,1.002479105140848,NA,11615.19798868636,1847.978,2315.474544311754,368.392,2483.585,475.553,NA,NA,1,3833.079,602.8390000000001,NA,NA,3828.689,607.427,NA,3838.776,609.027,NA,NA,3238.407817326049,567.7820000000002,419.178,2785.365597021661,-1.808756119428192,7.05,1744.280765416909,314.989,856.8170754765317,18.55158805837018,-0.28563557515901,25.28766648614638,0.307613864547157,126.025,0.725586905050376,46.689,184.2677561282213,-2.937892842617873,29.317,0.06615568036212401,NA,NA,0,64.244,15.992,334.241,536.929,87.21299999999998,471.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6827,1.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308493775249173,0.738830412916666,NA,0.068128095210374,NA
"1962Q4",0.142254587016182,NA,0,0,0,0,0.976501286029815,-0.032232,0.076928571428571,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,-0.002259907032776,0,205.49,61.819,2333.562347162668,80.70699999999998,435.424,2322.53,370.618,2017.368394563821,310.7030244467872,57.76000000000001,293.7836137249597,431.613,29.836,436.5016607308916,150.5799376143655,24.601,157.652574395515,494.221,31.365,500.9120772489161,294.574,29.785,17.055,3.364,136.664,25.55,92.39949086075026,23.35757808891849,48.25296673986991,2.192421911081511,NA,112.988,28.683,2.928,-4.935,16.36701275571966,16.48240450942957,218.0892050095845,90.76922709321934,127.3199779163652,-0.722340310110828,3.594432781996475,1.345592383393009,1.908237898122595,1.91595339523154,3.4000001,33.62977945438362,284.2375311457907,268.6531444981769,240.840485644055,5.12,4.423110923326269,2,0.132,-0.7025526657222591,6.617,1.887,4.73,266.044,248.26,0.405468086496374,133.629,13.796,128.102,-5.527,-0.000641443716093,32.237,202.6592066385868,NA,NA,9.286447492522308,1.315442129373423,NA,-1.150715196408364,-1.083208696608118,-0.333439664540075,24.2337055132075,3.2813309241563,NA,NA,NA,NA,NA,NA,0.000158647590989,NA,NA,0,75.608,65.58977773791997,0.06836167629279299,0.188338689416166,0.015544430892077,4569.341634,352.033708,5891.038655,649.402,27.53352317603512,7.98077220932297,67.9592565100416,3.502484300718629,56.476,NA,0,72.07262513879614,0.589559884975926,110.6394336643496,NA,1.04846248396062,5.707255176057613,NA,0,1.95905222863428,NA,NA,NA,122.2481837307149,1.714350563145061,4.002193257300413,0.67866934746847,0.995491378785109,0.999566773525349,0.789259305677403,15.958,0.820773606166243,30.38,31.53333333333333,16.413,1.059375817031572,0.931009256975311,15.907,6.912,6.347,12.79983412813659,0.576185681230412,1.365686336784599,1.204971414557576,1.277304701962234,0.756213062555311,4.025316895928213,0.956697334207313,5.747680470437899,-1.256314436061423,2,0,0.781706474223717,1.296564051460811,263.9247046815734,25.27890345642629,4.543600236853377,2.137900114059448,0.11161637851412,0.113902166140582,1.6827,NA,19.154,21.0475271682397,17.54816256177789,1.446476228530466,NA,NA,NA,NA,NA,0.170159187454131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.35719448596584,4.956666628519694,1.053514454606651,NA,10.05,NA,5.868303884903348,0.492583315998709,NA,NA,2.922166666666666,2.922166666666666,2.922166666666666,2.922166666666666,0.125,2.922166666666666,2.922166666666666,2.922166666666666,NA,2.771786221377841,3.055461496606054,2.101266881353729,3.903152173913043,NA,3.93,NA,3.600754098360656,NA,0.053032370657677,0.032835859547351,5.933333079020183,1.652950695540163,1.652950695540163,2,10.66024191818347,1.1,2.811363636363637,NA,NA,3.6827,64,1,23.496,0.7502228454866,53.735,0.351436648368907,0.366080528640526,0.519999980926514,22.01,2.892196567178237,0.120608891412719,0.137738886015378,0.137738886015378,0.017555511313858,0.120332052418958,0.039525902243444,NA,-0.001179754867235,0.001974363193084,1.071634576653508,1.018094282190424,0.083084536486575,NA,1.903747336758992,1.921241292471415,NA,NA,0.455978194325458,2.125263106060639,1.20412397057899,0.905764215774878,NA,NA,1.000377329122969,0.011847520742144,0.94272311036611,1.018279125905222,NA,0.932158699630859,0.955980102929933,1,-0.084469523747305,1.002438072537903,NA,11688.93345030705,1865.32,2844.234866524627,453.883,2488.45,476.263,NA,NA,1,3862.374,608.9160000000001,NA,NA,3873.571,615.802,NA,3851.421,612.28,NA,NA,3266.81496129199,573.266,424.193,2821.533608341597,-0.84747350258971,7.254,1754.694458817535,318.318,878.5323441599813,18.71867413085331,0.547829401655595,27.38933321915209,0.311366960706292,128.238,0.732595477965561,45.22,188.3068053640807,-2.259497242206182,30.05,0.06673916795014199,NA,NA,0,66.857,16.196,337.658,544.924,88.69,477.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6827,1.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309665864754785,0.738830412916666,NA,0.068264302915289,NA
"1963Q1",0.14331948796463,3.601109802250946,0,0,0,0,0.94278609752655,0.015462,0.031112021857924,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.003695605313315,0,205.969,61.973,2347.507273867536,82.321,437.428,2338.799,374.283,2027.387158783744,294.455308252603,55.964,296.6525979432286,432.642,30.244,438.7088039157106,154.6523340815282,25.306,160.0160215140282,499.952,32.211,507.3738395023011,304.967,30.848,33.543,6.868,133.501,25.185,90.49067318613325,23.05233770323213,45.83635187464463,2.132662296767876,NA,114.704,29.161,3.372,-5.111000000000002,16.48430922805029,16.73217650034513,220.470276363435,91.65164173417392,128.8186346292611,-1.411390031802906,3.663765032966147,5.023572227232395,1.978714810032957,7.642046867520502,3.4000001,33.63954613360119,279.8272337627805,264.3542545560433,240.840485644055,5.161881716543477,4.080480491474545,2,0.132000000000001,-1.492462960884062,6.419,1.912,4.507,266.77,248.885,0.400347771815362,133.775,13.936,130.309,-3.466,-0.000641443716093,33.63100000000001,210.3909915545825,NA,NA,6.302609648134817,4.344680729185058,NA,-1.15890965913771,-1.120923373848193,-0.850338419788063,0.738861017151959,3.102127692931944,NA,NA,NA,NA,NA,NA,0.000145513215376,NA,NA,0,76.518,66.43229587784624,0.068666743284134,0.188710042158367,0.015483014460044,4603.717302232013,356.0058840305385,5944.47764582999,657.788,27.74788458403536,8.072402283610238,68.1509717227683,3.319569439158066,56.759,NA,0,72.47613919853615,0.590587995719268,111.4659479642503,NA,1.049224630444436,5.967712303106786,NA,0,1.963846226400223,NA,NA,NA,122.7186121693324,1.707226682869273,3.992001999500125,0.672800145746038,0.996538531608672,0.998912191632749,0.790427393151712,16.004,0.820934795124681,30.47666666666667,31.6,16.467,1.078400027539419,0.928447935846719,15.985,6.99,6.443,12.86430671028489,0.573869944091849,1.220669154386189,1.151368043559664,1.235706381409085,1.313869794425315,3.407111588921598,1.956607438232538,2.325799608345136,2.843848282991068,2,0,0.7792232421509619,1.27885054159641,265.4637647139578,25.47482175960279,4.65277494727412,2.212100028991699,0.115045768098174,0.112587524317887,1.6827,NA,19.228,21.19770030770464,17.62420231992709,1.44233478137382,NA,NA,NA,NA,NA,0.170441725819856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45646766307244,4.893333435058594,1.000888990614149,NA,9.970000000000001,NA,5.838510583693954,0.601314013312557,NA,NA,2.95327868852459,2.95327868852459,2.95327868852459,2.95327868852459,0.125,2.95327868852459,2.95327868852459,2.95327868852459,NA,1.587491115159031,2.943291026127542,2.106440763273647,3.892444444444445,NA,3.963111111111111,NA,3.644598360655738,NA,0.052382312700155,0.033446865560762,5.894814413565176,1.725144839396757,1.725144839396757,2,10.76071935438014,1.1,2.9065625,NA,NA,3.6827,65,1,23.588,0.754404806494047,54.277,0.351027575635817,0.36356244731066,0.519999980926514,22.01,2.962073800397347,0.120729040853958,0.137738886015378,0.137738886015378,0.017637432703553,0.120481419575095,0.0397012277937,NA,-0.00227031301362,0.001964373409527,1.071860497820278,0.999030612961688,0.08435959798736301,NA,1.904315587769724,1.918989494139795,NA,NA,0.456426349218811,2.103329364086175,1.202877697841727,0.905896026028122,NA,NA,1.000410322406168,0.011988637094802,0.937558003116847,1.018888897648348,NA,0.9352383217864469,0.956185144583538,1,-0.085456639514085,1.002601908065915,NA,11779.6175956011,1885.21,2925.424893776556,468.185,2517.692,483.436,NA,NA,1,3880.573,614.804,NA,NA,3907.124,623.85,NA,3893.482,621.672,NA,NA,3276.936961549755,577.5340000000001,429.107,2842.019672181819,-1.210205511976937,7.453,1765.510997938915,321.258,879.9765572721467,18.921811805,-0.258474883105959,27.15982833597841,0.309630705897468,129.243,0.729942933390168,46.175,196.5321169707573,0.632816745585882,31.453,0.069152271848942,NA,NA,0,67.197,16.596,342.654,551.8390000000001,88.86199999999998,483.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6827,1.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310432058704314,0.738830412916666,NA,0.06871604640231101,NA
